property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
54653,-37.81778336,145.0432892,6 Wright Street,Hawthorn,10400000,house,2008,3,1,1,SC_083,740.0,19903,561.0,23.0,0,hospital_086,1102.0,S_208,730.0
8920,-37.86715220000001,144.7656597,17 Balmoral Street,Laverton,4550000,house,2012,3,2,2,SC_092,4337.0,19924,431.0,31.0,0,hospital_073,7636.0,S_007,2005.0
5858,-37.793754,144.853181,7 Sims Street,Braybrook,3700000,house,2014,3,1,1,SC_043,733.0,20022,1055.0,21.0,0,hospital_174,2549.0,S_149,733.0
10887,-37.786912,144.923753,8 Coronet Street,Flemington,9660000,house,2014,2,1,0,SC_011,838.0,20040,462.0,15.0,0,hospital_114,1035.0,S_086,364.0
79448,-37.941603,145.164401,99 Kemp Street,Springvale,5135000,house,2009,3,1,2,SC_073,4366.0,19913,1303.0,43.0,0,hospital_124,3535.0,S_075,1735.0
58659,-37.812414000000004,145.179303,1A Nicholson Street,Nunawading,11232000,house,2015,3,1,2,SC_088,770.0,19899,991.0,36.0,0,hospital_070,1308.0,S_202,1308.0
7549,-37.741496000000005,144.766208,52 Entally Drive,Albanvale,5389000,house,2016,4,2,2,SC_048,2373.0,20001,2779.0,36.0,0,hospital_057,4747.0,S_070,1216.0
12407,-37.7117,144.769995,16 Lalwinya Street,Delahey,6970000,house,2014,3,2,2,SC_048,3448.0,20000,1233.0,39.0,0,hospital_057,6697.0,S_094,1181.0
10282,-37.781239,144.931411,23 Marwick Street,Flemington,12704000,house,2012,3,1,0,SC_011,1349.0,20040,711.0,15.0,0,hospital_007,989.0,S_086,730.0
37561,-37.650075,145.056162,55 Calendula Circuit,Epping,6885000,house,2010,4,2,2,SC_062,2592.0,45795,963.0,46.0,0,hospital_053,3500.0,S_096,1593.0
54297,-37.81849289,145.0210571,24 Hill Street,Hawthorn,9520000,house,2008,2,1,1,SC_083,1297.0,19905,405.0,19.0,0,hospital_086,872.0,S_208,1277.0
94385,-37.960931,145.081969,41 St Georges Crescent,Heatherton,6770000,house,2013,3,2,1,SC_003,1295.0,19866,2488.0,35.0,0,hospital_109,657.0,S_023,2301.0
34354,-37.69808578,145.0335541,23 Clough Parade,Reservoir,5040000,house,2009,4,2,3,SC_047,4513.0,20008,1942.0,37.0,0,hospital_037,2130.0,S_155,1878.0
32812,-37.736626,144.98828,451 Murray Road,Preston,4360000,house,2012,3,1,2,SC_103,1248.0,20012,1102.0,28.0,0,hospital_139,2290.0,S_030,885.0
1068,-37.805647,144.893875,46 Austin Street,Seddon,8320000,house,2011,3,1,0,SC_043,3144.0,19997,406.0,15.0,0,hospital_056,1548.0,S_201,656.0
66793,-37.77493286,145.3270264,"Lot 1, 6 Orrong Road",Mooroolbark,4140000,house,2008,3,1,2,SC_084,2195.0,19877,1688.0,53.0,0,hospital_113,2837.0,S_168,1917.0
11440,-37.771229999999996,144.876327,4 Platypus Court,Maribyrnong,13800000,house,2016,5,3,2,SC_052,851.0,20027,3275.0,0.0,1,hospital_056,2588.0,S_049,1157.0
47787,-37.796447,145.03374499999998,116 Walpole Street,Kew,37950000,house,2015,3,1,3,SC_083,2679.0,19931,2021.9999999999998,21.0,0,hospital_029,1165.0,S_039,1066.0
38711,-37.75828934,145.0511475,2/155 Banksia St,Ivanhoe,4419000,house,2007,3,2,2,SC_001,1351.0,19934,639.0,27.0,0,hospital_046,749.0,S_219,1385.0
15916,-37.706123,144.882522,11 Carol Grove,Tullamarine,4984000,house,2012,3,1,1,SC_010,972.0,20032,3061.0,33.0,0,hospital_184,4490.0,S_198,2619.0
73160,-37.847013000000004,145.298056,2 Mitchell Avenue,Boronia,10220000,house,2015,4,2,2,SC_049,5351.0,19869,1919.0,52.0,0,hospital_049,2197.0,S_146,1976.0
32320,-37.729355,144.989219,22 McNamara Street,Preston,5050000,house,2016,4,1,2,SC_103,1598.0,20011,1198.0,30.0,0,hospital_139,1526.0,S_030,499.0
67740,-37.744324,145.344312,9 Baystone Place,Lilydale,4662000,house,2013,3,2,2,SC_084,3085.0,19876,1281.0,58.0,0,hospital_151,1422.0,S_233,1603.0
32480,-37.73315811,145.01121519999998,28 Goldsmith Avenue,Preston,13566000,house,2008,3,1,1,SC_103,1085.0,20011,913.0,30.0,0,hospital_139,2087.0,S_085,860.0
62874,-37.837693,145.237852,34 Dirkala Avenue,Heathmont,5130000,house,2013,4,2,2,SC_032,2888.0,19871,1198.0,46.0,0,hospital_179,1592.0,S_139,2619.0
26951,-37.607275,144.92408999999998,43 Newlyn Drive,Craigieburn,4850000,house,2016,4,2,2,SC_110,1720.0,40221,1801.0,46.0,0,hospital_104,4844.0,S_005,1655.0
88171,-37.937894,145.053463,27 Franklin Street,Moorabbin,10030000,house,2010,3,1,2,SC_046,1339.0,19937,1520.0,36.0,0,hospital_110,1560.0,S_069,1658.0
50712,-37.780374,145.104918,10 Norweena Street,Doncaster,17920000,house,2016,3,1,1,SC_091,1999.0,19896,4348.0,34.0,0,hospital_194,1198.0,S_046,1101.0
71604,-37.841371,145.22083500000002,5 Cassia Court,Wantirna,8000000,house,2016,4,2,3,SC_032,3262.0,19871,2541.0,46.0,0,hospital_008,1043.0,S_226,2837.0
39077,-37.77686,145.045549,91 The Boulevard,Ivanhoe,2592000,house,2011,4,2,0,SC_001,1049.0,19932,657.0,22.0,0,hospital_039,1986.0,S_219,1016.0
57477,-37.818092,145.149255,1 Vine Street,Blackburn,5724000,house,2009,3,1,0,SC_002,1959.0,19898,230.0,35.0,0,hospital_060,1760.0,S_018,1493.0
27093,-37.60835648,144.9178314,5 Elmwood Place,Craigieburn,2430000,house,2008,3,2,2,SC_016,1759.0,40221,2363.0,46.0,0,hospital_104,4719.0,S_178,2142.0
83608,-37.8483575,144.9862773,19 Greville Street,Prahran,10175000,house,2012,2,1,1,SC_066,652.0,19958,340.0,10.0,0,hospital_155,286.0,S_115,1670.0
21836,-37.751205,144.975861,111 Rennie Street,Coburg,5800000,house,2013,3,1,1,SC_103,2636.0,19966,1288.0,26.0,0,hospital_144,688.0,S_173,1284.0
42695,-37.750186,145.071065,94 Rosanna Road,Heidelberg,8805000,house,2014,3,1,2,SC_017,660.0,19936,922.0,30.0,0,hospital_066,993.0,S_100,1026.0
83278,-37.882490999999995,145.253637,7 Azalea Court,Knoxfield,4520000,house,2011,3,1,3,SC_049,4977.0,19869,3650.0,52.0,0,hospital_002,3268.0,S_027,2611.0
6549,-37.781713,144.823717,2A Barclay Street,Albion,4130000,house,2011,2,1,1,SC_102,870.0,20004,460.0,28.0,0,hospital_174,895.0,S_080,825.0
21351,-37.77111729999999,144.95064399999998,53 Munro Street,Brunswick,9702000,house,2012,2,1,0,SC_011,3285.0,19969,831.0,20.0,0,hospital_102,1130.0,S_074,837.0
25155,-37.606151000000004,144.915062,11 Tuscorora Green,Craigieburn,3630000,house,2011,4,2,2,SC_016,1482.0,40221,2538.0,46.0,0,hospital_104,4981.0,S_178,2149.0
10394,-37.79328156,144.92428590000003,31 Bayswater Road,Kensington,4720000,house,2009,2,1,1,SC_011,1409.0,20041,552.0,14.0,0,hospital_114,553.0,S_086,749.0
85144,-37.87543106,144.9812775,88 Milton Street,Elwood,18900000,house,2008,3,1,0,SC_015,752.0,19955,1228.0,16.0,0,hospital_103,1892.0,S_017,805.0
37085,-37.634332,145.040398,22 Chettam Street,Epping,6440000,house,2016,4,2,2,SC_062,4420.0,20005,2205.0,44.0,0,hospital_053,2850.0,S_196,2711.0
46251,-37.7117424,145.12146,79 Mountain View Road,Montmorency,6328000,house,2009,3,1,1,SC_051,5415.0,19986,396.0,40.0,0,hospital_075,1558.0,S_210,1921.0
71216,-37.851071000000005,145.242435,19 Greenock Crescent,Wantirna,9265000,house,2010,4,2,1,SC_032,4430.0,19870,2487.0,50.0,0,hospital_179,1323.0,S_139,2331.0
1196,-37.801942,144.90373300000002,56 Cowper Street,Footscray,5550000,house,2012,2,1,0,SC_011,2436.0,20025,107.0,14.0,0,hospital_003,1679.0,S_201,521.0
89172,-37.947987,145.012044,12 Wood Street,Sandringham,20680000,house,2016,3,2,2,SC_046,2495.0,19948,707.0,29.0,0,hospital_036,958.0,S_214,931.0
71133,-37.840539,145.222776,14 Juniper Road,Wantirna,10030000,house,2014,3,1,1,SC_032,3138.0,19871,2349.0,46.0,0,hospital_008,1055.0,S_226,2936.0
25998,-37.58123779,144.9389648,22 Liverpool Circuit,Craigieburn,5590000,house,2009,4,2,2,SC_005,1794.0,40221,2323.0,46.0,0,hospital_104,7903.0,S_178,1487.0
29681,-37.765122999999996,145.002792,20 Salisbury Grove,Northcote,4368000,house,2016,2,1,1,SC_103,2844.0,20015,517.0,22.0,0,hospital_035,508.0,S_105,1566.0
7652,-37.728079,144.82185800000002,8 Rowan Drive,Kealba,6715000,house,2015,4,2,1,SC_107,1276.0,20001,2479.0,36.0,0,hospital_005,3664.0,S_222,1581.0
38758,-37.769593,145.038737,24 Kenilworth Parade,Ivanhoe,27710000,house,2015,4,1,1,SC_001,327.0,19933,594.0,24.0,0,hospital_039,985.0,S_219,302.0
58916,-37.815428999999995,145.182128,35 Knightsbridge Avenue,Nunawading,8730000,house,2015,4,3,2,SC_088,488.0,19899,858.0,36.0,0,hospital_010,1190.0,S_202,1078.0
20415,-37.775406,144.96891499999998,117 Weston Street,Brunswick,15555000,house,2013,3,2,0,SC_008,4057.0000000000005,19969,899.0,20.0,0,hospital_024,1995.0,S_138,587.0
3104,-37.819879,144.88126100000002,214 Francis Street,Yarraville,6182000,house,2014,2,1,1,SC_033,3127.0,19996,885.0,16.0,0,hospital_056,3009.0,S_201,2589.0
6532,-37.795021000000006,144.831837,28 Couch Street,Sunshine,5856000,house,2010,1,1,0,SC_102,1421.0,20021,728.0,25.0,0,hospital_174,1930.0,S_080,1494.0
95658,-37.90050125,145.0371246,37 Malane Street,Ormond,13472000,house,2008,3,1,1,SC_041,2579.0,19941,373.0,35.0,0,hospital_126,1559.0,S_166,2056.0
59348,-37.812728,145.19002700000001,12 Deakin Street,Mitcham,4840000,house,2010,2,2,1,SC_088,1176.0,19900,612.0,39.0,0,hospital_010,439.0,S_202,1739.0
57813,-37.822287,145.149582,20 Main Street,Blackburn,13100000,house,2010,3,2,2,SC_002,1952.0,19898,250.0,35.0,0,hospital_060,1318.0,S_018,1036.0
21453,-37.77853012,144.96582030000002,643 Park Street,Brunswick,7200000,house,2009,2,1,0,SC_008,3725.0,19969,739.0,20.0,0,hospital_024,1557.0,S_138,394.0
93059,-37.988279999999996,145.082794,25 Marriott Street,Parkdale,13090000,house,2013,4,2,2,SC_003,1987.0,19864,779.0,40.0,0,hospital_001,912.0,S_003,680.0
21541,-37.777457,144.956864,753 Park Street,Brunswick,16290000,house,2010,4,2,2,SC_011,3625.0,19969,320.0,20.0,0,hospital_102,1102.0,S_138,499.0
15277,-37.738597,144.921571,39 Grammar Street,Strathmore,19180000,house,2015,4,2,2,SC_082,1499.0,20035,752.0,26.0,0,hospital_184,1510.0,S_197,1180.0
48784,-37.813701,145.05470400000002,86 Sackville Street,Kew,25300000,house,2014,3,2,2,SC_099,1220.0,19903,1243.0,23.0,0,hospital_064,792.0,S_113,1757.0
6199,-37.792719,144.82943500000002,145 Morris Street,Sunshine,6288000,house,2013,3,1,2,SC_102,1213.0,20021,555.0,25.0,0,hospital_174,1695.0,S_080,1275.0
26158,-37.588840000000005,144.929707,25 Willmott Drive,Craigieburn,3250000,house,2010,3,1,1,SC_110,1371.0,40221,1878.0,46.0,0,hospital_104,6934.0,S_178,688.0
53312,-37.821874,145.009657,43 Type Street,Richmond,11430000,house,2016,3,1,1,SC_038,2085.0,19906,659.0,12.0,0,hospital_122,569.0,S_076,1844.0
81757,-37.995507,145.23988799999998,13 Paperbark Street,Doveton,4225000,house,2015,3,1,1,SC_077,1306.0,19888,2717.0,53.0,0,hospital_119,2169.0,S_184,2251.0
8336,-37.749796999999994,144.74879199999998,255 Westwood Drive,Burnside,4584000,house,2010,4,2,2,SC_048,1981.0,20002,4545.0,33.0,0,hospital_057,5904.0,S_156,581.0
72659,-37.873385,145.287748,1 Briar Street,Boronia,5300000,house,2012,4,2,2,SC_049,2952.0,19868,1136.0,55.0,0,hospital_049,1280.0,S_146,1277.0
29894,-37.7754,144.99651699999998,3/40 James Street,Northcote,20400000,house,2010,3,2,2,SC_103,4016.0,20017,414.0,19.0,0,hospital_035,1711.0,S_105,2780.0
32768,-37.743303000000004,145.015646,42 O&apos;Keefe Street,Preston,9230000,house,2014,3,1,1,SC_103,1275.0,20013,1387.0,26.0,0,hospital_035,2288.0,S_084,1320.0
38585,-37.775581,145.04729,123 The Boulevard,Ivanhoe,31680000,house,2011,5,2,2,SC_001,981.0,19933,762.0,24.0,0,hospital_039,1990.0,S_219,952.0
59385,-37.821767,145.19956000000002,13 Garden Avenue,Mitcham,3720000,house,2014,3,1,2,SC_088,1778.0,19900,787.0,39.0,0,hospital_010,1348.0,S_202,2066.0
47198,-37.705292,145.138496,43 Laurison Road,Eltham north,7155000,house,2014,4,2,2,SC_051,3986.0,19987,1233.0,44.0,0,hospital_075,2874.0,S_194,2029.0
52497,-37.831934999999994,144.998084,17 Yarra Street,Richmond,4160000,house,2010,3,1,1,SC_038,1313.0,19907,623.0,6.0,0,hospital_196,693.0,S_102,1294.0
88703,-37.948888000000004,145.048814,25 Rowans Road,Highett,10640000,house,2013,4,2,2,SC_079,680.0,19872,612.0,35.0,0,hospital_082,1467.0,S_069,680.0
15847,-37.735844,144.880921,8 Rutland Street,Niddrie,7300000,house,2014,3,1,1,SC_082,2180.0,20036,3743.0,24.0,0,hospital_184,2244.0,S_198,1609.0
92504,-38.019096000000005,145.10214,1 Kubis Avenue,Aspendale,6600000,house,2014,3,1,1,SC_003,5461.0,19862,904.0,44.0,0,hospital_001,4081.0000000000005,S_119,1830.0
43784,-37.707485,145.076785,42 Ladd Street,Watsonia,7137000,house,2015,4,2,2,SC_047,5357.0,19984,728.0,35.0,0,hospital_037,1832.0,S_020,2074.0
1171,-37.803946999999994,144.887835,53 Alexander Street,Seddon,7515000,house,2011,2,1,0,SC_043,2583.0,20023,325.0,19.0,0,hospital_056,1212.0,S_201,963.0
21162,-37.77481079,144.957962,38 Wilson Street,Brunswick,9214000,house,2007,2,1,1,SC_011,3775.0,19969,69.0,20.0,0,hospital_102,1301.0,S_138,419.0
32469,-37.742275,145.009625,27 South Street,Preston,10153000,house,2016,3,1,0,SC_103,739.0,20012,896.0,28.0,0,hospital_035,2302.0,S_084,827.0
63442,-37.787267,145.270928,12 Broughton Avenue,Croydon,6750000,house,2012,3,1,2,SC_022,1695.0,19878,1245.0,49.0,0,hospital_164,2650.0,S_181,1315.0
88834,-37.945846,145.042604,38 Henry Street,Highett,7700000,house,2011,3,1,2,SC_079,390.0,19872,294.0,35.0,0,hospital_110,1513.0,S_069,390.0
6120,-37.79535294,144.8239288,123 Wright Street,Sunshine,4345000,house,2009,3,1,2,SC_102,1680.0,20021,1093.0,25.0,0,hospital_174,2106.0,S_130,1591.0
19826,-37.67114639,144.891861,7 Stonebridge Way,Attwood,6818000,house,2008,4,2,3,SC_059,1995.0,20030,2781.0,37.0,0,hospital_104,3393.0,S_153,2736.0
67518,-37.759994,145.35517,5 Cobden Cres,Lilydale,6630000,house,2012,4,1,2,SC_084,3635.0,19876,824.0,58.0,0,hospital_113,224.0,S_081,493.0
54983,-37.845332,145.059403,124 Rowell Avenue,Camberwell,39520000,house,2012,5,2,2,SC_099,2340.0,19912,1116.0,17.0,0,hospital_168,398.0,S_160,1537.0
2240,-37.775898,144.87246399999998,4 Correa View,Maidstone,9130000,house,2012,4,3,2,SC_052,1224.0,20022,2731.0,21.0,0,hospital_056,2267.0,S_131,1236.0
20576,-37.777592999999996,144.96311599999999,152 Brunswick Road,Brunswick,11883000,house,2010,3,1,0,SC_008,3858.0,19969,484.0,20.0,0,hospital_024,1474.0,S_138,159.0
67982,-37.847111,145.005078,23 May Road,Toorak,15800000,house,2012,3,2,1,SC_038,780.0,19947,381.0,20.0,0,hospital_097,671.0,S_115,105.0
54284,-37.83162,145.040436,23 Illawarra Road,Hawthorn,24990000,house,2011,3,1,2,SC_083,1313.0,19910,1105.0,13.0,0,hospital_127,895.0,S_208,1369.0
8865,-37.878209000000005,144.755253,14 Catherine Road,Seabrook,3600000,house,2015,3,1,1,SC_092,2855.0,46468,1155.0,33.0,0,hospital_073,6635.0,S_007,1616.0
53950,-37.8218956,145.043045,1 Allen Street,Hawthorn,13872000,house,2009,3,2,0,SC_083,675.0,19903,252.0,23.0,0,hospital_127,812.0,S_208,701.0
30474,-37.775847,144.99693,9 Campbell Grove,Northcote,13090000,house,2010,2,1,0,SC_001,4045.0,20017,413.0,19.0,0,hospital_035,1731.0,S_105,2820.0
62112,-37.821486,145.240126,57 Heathmont Road,Ringwood,5940000,house,2010,2,1,1,SC_032,1391.0,19871,855.0,46.0,0,hospital_105,1181.0,S_190,1401.0
9245,-37.865278,144.72014099999998,10 Gladesville Street,Truganina,5810000,house,2015,4,2,2,SC_053,2225.0,46468,2453.0,33.0,0,hospital_073,3801.0,S_007,2011.0000000000002
34075,-37.722558,145.001623,185 Spring Street,Reservoir,5720000,house,2010,3,1,1,SC_103,1896.0,20011,658.0,30.0,0,hospital_139,638.0,S_085,1626.0
40395,-37.711043,145.055541,32 Grange Boulevard,Bundoora,8723000,house,2015,3,2,2,SC_047,3783.0,19983,2052.0,32.0,0,hospital_037,1044.0,S_155,1375.0
3896,-37.821359,144.882743,8 Stone Street,Yarraville,4920000,house,2011,2,1,2,SC_033,3219.0,19996,881.0,16.0,0,hospital_056,3157.0,S_201,2658.0
18906,-37.673285,144.922254,46 Tatura Crescent,Broadmeadows,4675000,house,2012,4,1,1,SC_072,2508.0,20030,1112.0,37.0,0,hospital_104,2520.0,S_153,538.0
345,-37.797951,144.895935,14 Malden Street,Footscray,12410000,house,2012,2,1,0,SC_011,2483.0,20024,641.0,17.0,0,hospital_003,874.0,S_201,361.0
86723,-37.911187,145.002457,4/58 William Street,Brighton,13200000,house,2014,4,3,2,SC_046,4457.0,19951,697.0,22.0,0,hospital_156,960.0,S_151,594.0
47433,-37.72237778,145.1448517,67 Brougham Street,Eltham,6110000,house,2009,4,2,0,SC_051,5578.0,19987,1016.9999999999999,44.0,0,hospital_075,3933.0,S_194,1419.0
75173,-37.899407000000004,145.06133300000002,42 Rosanna Street,Carnegie,10914000,house,2014,2,1,2,SC_041,1648.0,19919,1154.0,30.0,0,hospital_159,2581.0,S_015,1375.0
77292,-37.935583,145.10106000000002,7 Cooinda Crescent,Clarinda,8100000,house,2015,5,3,3,SC_003,4094.9999999999995,19915,2097.0,38.0,0,hospital_076,2302.0,S_170,1717.0
32110,-37.738485,145.01070900000002,186A Murray Road,Preston,12128000,house,2016,3,1,1,SC_103,781.0,20012,897.0,28.0,0,hospital_139,2581.0,S_084,709.0
2716,-37.81327057,144.8804321,11 Severn Street,Yarraville,7488000,house,2008,2,1,0,SC_043,2745.0,19996,884.0,16.0,0,hospital_056,2298.0,S_201,2082.0
47918,-37.810767,145.04506999999998,149 Wellington Street,Kew,18360000,house,2010,5,3,0,SC_083,1364.0,19903,1297.0,23.0,0,hospital_064,366.0,S_208,1328.0
83040,-37.8889389,145.25508119999998,15 Anne Road,Knoxfield,3971000,house,2008,2,1,1,SC_049,4709.0,19868,3620.0,55.0,0,hospital_049,3807.0,S_027,2298.0
46202,-37.714442,145.130924,66 Lilicur Road,Montmorency,9105000,house,2014,3,2,2,SC_051,5200.0,19986,834.0,40.0,0,hospital_075,2438.0,S_194,2385.0
4889,-37.86892319,144.8186035,131 Blyth Street,Altona,7733000,house,2008,3,1,2,SC_033,5315.0,19925,614.0,32.0,0,hospital_141,6452.0,S_128,1006.9999999999999
49873,-37.763025,145.08593100000002,12 Robert Street,Bulleen,7764000,house,2013,3,1,1,SC_009,602.0,19935,2318.0,28.0,0,hospital_004,2254.0,S_154,594.0
95512,-37.909532,145.046534,31 Chalmers Street,Mckinnon,18720000,house,2013,2,1,3,SC_041,2957.0,19940,728.0,36.0,0,hospital_159,2278.0,S_107,1179.0
55886,-37.845853999999996,145.08746100000002,6A Callanish Road,Camberwell,25200000,house,2015,4,3,2,SC_042,3523.0,19849,882.0,34.0,0,hospital_089,1416.0,S_160,1885.0
94004,-38.07097244,145.1209106,600 Nepean HigHighway,Bonbeach,9571000,house,2008,5,2,0,SC_070,5737.0,19858,456.0,55.0,0,hospital_043,8818.0,S_077,1903.0
36829,-37.626643,145.028741,132 Epping Road,Epping,4320000,house,2010,4,2,2,SC_062,5727.0,20005,2868.0,44.0,0,hospital_053,2978.0,S_196,2080.0
47134,-37.730481,145.136044,4 Baxter Street,Eltham,6150000,house,2014,4,1,1,SC_009,5515.0,19986,2120.0,40.0,0,hospital_075,3876.0,S_194,2590.0
5711,-37.788536,144.84825700000002,30 Myamyn,Braybrook,6600000,house,2015,3,1,1,SC_043,1298.0,20021,1353.0,25.0,0,hospital_174,1837.0,S_149,1298.0
61253,-37.812385,145.222814,13 Churchill Street,Ringwood,12600000,house,2010,3,2,0,SC_032,529.0,19902,667.0,43.0,0,hospital_105,1787.0,S_040,524.0
57598,-37.8171,145.143978,12A Broomhill Avenue,Blackburn,20570000,house,2016,3,2,2,SC_037,1908.0,19897,501.0,35.0,0,hospital_060,2061.0,S_018,1621.0
9342,-37.855506899999995,144.71525569999997,18 Ellesmere Way,Truganina,6105000,house,2009,4,2,2,SC_053,1145.0,46468,3249.0,33.0,0,hospital_073,3965.0,S_007,2767.0
29573,-37.763523,144.98718,174 Beaconsfield Parade,Northcote,15113000,house,2015,3,1,0,SC_103,2965.0,20015,871.0,22.0,0,hospital_144,1564.0,S_105,2004.0
25584,-37.580672,144.935341,16 Mt Piper Rise,Craigieburn,4240000,house,2016,3,2,1,SC_005,1479.0,40221,2457.0,46.0,0,hospital_104,7905.0,S_178,1488.0
76312,-37.908732,145.087002,57 Hatter Street,Oakleigh,12129000,house,2015,4,1,2,SC_087,2311.0,19917,938.0,34.0,0,hospital_166,1972.0,S_010,1526.0
32231,-37.74582,145.00401599999998,20 Garnet Street,Preston,5900000,house,2011,3,1,2,SC_103,718.0,20013,341.0,26.0,0,hospital_035,1932.0,S_105,586.0
35897,-37.68669891,145.0388489,17 Murchison Way,Thomastown,4870000,house,2009,4,2,2,SC_062,5665.0,20007,2277.0,40.0,0,hospital_041,2188.0,S_155,1943.0
5505,-37.78646079999999,144.845585,136 Devonshire Road,Sunshine,20740000,house,2010,3,1,2,SC_102,1153.0,20021,1141.0,25.0,0,hospital_174,1508.0,S_080,1223.0
85428,-37.88273621,145.0127716,24 Leslie St,Elsternwick,16480000,house,2009,3,2,1,SC_023,2742.0,19954,1067.0,17.0,0,hospital_080,288.0,S_193,761.0
66272,-37.76996,145.322253,35 Daymar Drive,Mooroolbark,3680000,house,2012,4,3,2,SC_084,1505.0,19877,1860.0,53.0,0,hospital_113,2998.0,S_168,1256.0
86195,-37.927501,145.003497,16 Champion Street,Brighton,20440000,house,2011,3,2,2,SC_046,3338.0,19949,1180.0,27.0,0,hospital_036,1662.0,S_088,1078.0
28941,-37.796631,144.996961,26 Maugie Street,Abbotsford,13200000,house,2012,4,2,1,SC_008,2926.0,19975,358.0,11.0,0,hospital_134,1710.0,S_060,1321.0
34384,-37.730887,145.030055,24 Crevelli Street,Reservoir,8325000,house,2013,3,1,1,SC_047,853.0,20011,2418.0,30.0,0,hospital_025,1933.0,S_225,675.0
44024,-37.70266724,145.0974426,1/33-37 Lorimer Street,Greensborough,5763000,house,2008,3,2,0,SC_062,5773.0,19985,962.0,39.0,0,hospital_075,791.0,S_020,323.0
77039,-37.943988,145.111226,1 Mack Crescent,Clarinda,6611000,house,2015,3,1,1,SC_003,3593.0,19915,2299.0,38.0,0,hospital_076,2606.0,S_170,1871.0
76004,-37.900915000000005,145.09311100000002,26 Oxford Street,Oakleigh,12720000,house,2014,3,3,1,SC_087,1720.0,19917,426.0,34.0,0,hospital_166,1145.0,S_026,1715.0
86956,-37.89423752,144.99324040000002,62 Cole Street,Brighton,17200000,house,2009,3,2,3,SC_015,3050.0,19953,998.0,19.0,0,hospital_116,1715.0,S_193,1380.0
12782,-37.703674,144.75483799999998,26 Allenby Road,Hillside,3876000,house,2012,2,1,1,SC_048,3465.0,20000,1727.0,39.0,0,hospital_057,8221.0,S_163,1102.0
40915,-37.69760513,145.07815549999998,6 Champion Crescent,Bundoora,4080000,house,2007,3,1,1,SC_062,5153.0,19984,1567.0,35.0,0,hospital_041,1504.0,S_155,2055.0
71022,-37.8592372,145.2288245,10 Winterton Court,Wantirna,8755000,house,2012,3,2,2,SC_032,5174.0,19871,3709.0,46.0,0,hospital_179,1096.0,S_226,1125.0
16134,-37.699090000000005,144.90006599999998,75 Marigold Crescent,Gowanbrae,5152000,house,2010,3,2,2,SC_059,1799.0,20031,1458.0,35.0,0,hospital_184,4830.0,S_209,2244.0
74844,-37.885384,145.049656,23 Holywood Grove,Carnegie,16770000,house,2015,3,1,2,SC_041,794.0,19920,789.0,28.0,0,hospital_108,2258.0,S_015,646.0
28038,-37.79404831,144.9798126,101 Cecil Street,Fitzroy,7480000,house,2008,3,1,1,SC_008,2167.0,19975,1408.0,11.0,0,hospital_188,1406.0,S_200,481.0
